"","issue_d","loan_amnt","term","int_rate","grade","sub_grade","emp_length","home_ownership","annual_inc","installment","delinq_2yrs","application_type","loan_status"
"1240",2015-12-01,17000,5,13.18,"C","C3",8,"RENT",94523,0.0493060948129027,0,"INDIVIDUAL",1
"1241",2015-12-01,6000,3,7.26,"A","A4",10,"OWN",150000,0.0148784,0,"INDIVIDUAL",1
"1242",2015-12-01,15000,3,7.89,"A","A5",10,"MORTGAGE",63500,0.0886847244094488,0,"INDIVIDUAL",1
"1243",2015-12-01,33000,3,9.76,"B","B3",0,"MORTGAGE",105000,0.121269714285714,0,"INDIVIDUAL",1
"1244",2015-12-01,30000,5,22.99,"F","F2",10,"MORTGAGE",75000,0.135288,3,"INDIVIDUAL",1
"1245",2015-12-01,3000,3,15.41,"D","D1",5,"RENT",33280,0.0377163461538461,0,"INDIVIDUAL",1
"1246",2015-12-01,5000,3,7.26,"A","A4",2,"RENT",30000,0.061996,0,"INDIVIDUAL",1
"1247",2015-12-01,35000,5,18.99,"E","E3",10,"MORTGAGE",93000,0.117126451612903,0,"INDIVIDUAL",1
"1248",2015-12-01,28000,5,27.31,"G","G2",10,"MORTGAGE",75000,0.1376304,0,"INDIVIDUAL",1
"1249",2015-12-01,35000,3,18.2,"E","E1",8,"MORTGAGE",210000,0.0725057142857143,0,"INDIVIDUAL",1
"1250",2015-12-01,18000,3,6.89,"A","A3",4,"OWN",125000,0.05326944,0,"INDIVIDUAL",1
"1251",2015-12-01,15000,3,9.17,"B","B2",10,"OWN",1e+05,0.0573828,0,"INDIVIDUAL",1
"1252",2015-12-01,24000,5,13.67,"C","C4",5,"RENT",150000,0.044348,0,"INDIVIDUAL",1
"1253",2015-12-01,12000,5,23.99,"F","F3",5,"MORTGAGE",60000,0.06903,1,"INDIVIDUAL",1
"1254",2015-12-01,35000,3,8.38,"B","B1",10,"OWN",150000,0.0882336,0,"INDIVIDUAL",1
"1255",2015-12-01,12000,3,11.99,"C","C1",9,"MORTGAGE",1e+05,0.0478224,0,"INDIVIDUAL",1
"1256",2015-12-01,17175,5,24.99,"F","F4",0,"MORTGAGE",40000,0.151203,0,"INDIVIDUAL",1
"1257",2015-12-01,10000,3,18.2,"E","E1",10,"MORTGAGE",85000,0.0511807058823529,1,"INDIVIDUAL",1
"1258",2015-12-01,32200,3,18.2,"E","E1",8,"MORTGAGE",70000,0.200117142857143,0,"INDIVIDUAL",1
"1259",2015-12-01,24000,5,16.55,"D","D2",7,"MORTGAGE",88000,0.0805472727272727,1,"INDIVIDUAL",1
"1260",2015-12-01,14400,5,18.49,"E","E2",1,"OWN",50000,0.0886848,0,"INDIVIDUAL",1
"1261",2015-12-01,1200,3,15.41,"D","D1",0,"OWN",17000,0.0295341176470588,0,"INDIVIDUAL",1
"1262",2015-12-01,6000,3,10.64,"B","B4",2,"RENT",40000,0.058626,0,"INDIVIDUAL",1
"1263",2015-12-01,10000,3,7.26,"A","A4",4,"RENT",102000,0.0364670588235294,0,"INDIVIDUAL",1
"1264",2015-12-01,32225,3,19.99,"E","E4",7,"RENT",120000,0.119744,1,"INDIVIDUAL",1
"1265",2015-12-01,15475,3,26.77,"G","G1",5,"MORTGAGE",53000,0.142612075471698,0,"INDIVIDUAL",1
"1266",2015-12-01,32000,5,17.86,"D","D5",6,"MORTGAGE",75000,0.1296256,0,"INDIVIDUAL",1
"1267",2015-12-01,4000,3,8.38,"B","B1",7,"MORTGAGE",30000,0.05042,0,"INDIVIDUAL",1
"1268",2015-12-01,9000,3,6.24,"A","A2",10,"RENT",60000,0.054956,0,"INDIVIDUAL",1
"1269",2015-12-01,13025,3,16.99,"D","D3",4,"MORTGAGE",50000,0.1114368,0,"INDIVIDUAL",1
"1270",2015-12-01,16000,3,7.89,"A","A5",2,"RENT",2e+05,0.0300348,0,"INDIVIDUAL",1
"1271",2015-12-01,5500,3,13.67,"C","C4",10,"RENT",40000,0.05613,0,"INDIVIDUAL",1
"1272",2015-12-01,16650,5,17.57,"D","D4",1,"RENT",51000,0.0985694117647059,0,"INDIVIDUAL",1
"1273",2015-12-01,35000,5,10.64,"B","B4",2,"OWN",147994,0.0611959944322067,0,"INDIVIDUAL",1
"1274",2015-12-01,11000,3,9.17,"B","B2",5,"MORTGAGE",70000,0.0601148571428571,0,"INDIVIDUAL",1
"1275",2015-12-01,24000,5,18.99,"E","E3",10,"MORTGAGE",76000,0.0982815789473684,0,"INDIVIDUAL",1
"1276",2015-12-01,25250,3,15.41,"D","D1",3,"RENT",275000,0.0384165818181818,0,"INDIVIDUAL",1
"1277",2015-12-01,7400,3,5.32,"A","A1",10,"MORTGAGE",98000,0.0272877551020408,0,"INDIVIDUAL",1
"1278",2015-12-01,20000,5,23.99,"F","F3",10,"RENT",52000,0.13275,0,"INDIVIDUAL",1
"1279",2015-12-01,18000,3,10.64,"B","B4",10,"MORTGAGE",85000,0.0827632941176471,2,"INDIVIDUAL",1
"1280",2015-12-01,12000,3,12.59,"C","C2",3,"RENT",28800,0.1674875,0,"INDIVIDUAL",1
"1281",2015-12-01,15000,3,9.76,"B","B3",10,"RENT",40000,0.144696,0,"INDIVIDUAL",1
"1282",2015-12-01,20000,5,15.41,"D","D1",0,"RENT",45000,0.128032,0,"INDIVIDUAL",1
"1283",2015-12-01,13000,3,13.67,"C","C4",1,"RENT",45000,0.117928,1,"INDIVIDUAL",1
"1284",2015-12-01,11500,3,10.64,"B","B4",2,"MORTGAGE",65000,0.0691458461538462,0,"INDIVIDUAL",1
"1285",2015-12-01,15000,3,6.24,"A","A2",10,"MORTGAGE",60000,0.091594,0,"INDIVIDUAL",1
"1286",2015-12-01,8800,3,16.55,"D","D2",0,"OWN",60000,0.062356,0,"INDIVIDUAL",1
"1287",2015-12-01,14000,3,15.41,"D","D1",2,"OWN",50000,0.1171536,0,"INDIVIDUAL",1
"1288",2015-12-01,3000,3,12.59,"C","C2",0,"RENT",66560,0.0181189903846154,0,"INDIVIDUAL",1
"1289",2015-12-01,23000,5,21.99,"F","F1",10,"RENT",110000,0.0692847272727273,1,"INDIVIDUAL",1
"1290",2015-12-01,19800,3,8.38,"B","B1",1,"RENT",154000,0.0486187012987013,0,"INDIVIDUAL",1
"1291",2015-12-01,10000,3,13.67,"C","C4",3,"RENT",40000,0.102054,0,"INDIVIDUAL",1
"1292",2015-12-01,19575,5,23.99,"F","F3",10,"RENT",90000,0.0750693333333333,0,"INDIVIDUAL",1
"1293",2015-12-01,28000,5,15.41,"D","D1",10,"RENT",65000,0.124091076923077,0,"INDIVIDUAL",1
"1294",2015-12-01,16000,3,6.24,"A","A2",5,"MORTGAGE",95000,0.0617052631578947,0,"INDIVIDUAL",1
"1295",2015-12-01,8000,3,11.22,"B","B5",9,"MORTGAGE",55000,0.0573272727272727,0,"INDIVIDUAL",1
"1296",2015-12-01,30000,3,15.41,"D","D1",8,"MORTGAGE",60000,0.2092,0,"INDIVIDUAL",1
"1297",2015-12-01,24000,3,12.59,"C","C2",5,"MORTGAGE",115000,0.083888347826087,1,"INDIVIDUAL",1
"1298",2015-12-01,7000,3,11.22,"B","B5",10,"MORTGAGE",47000,0.0587004255319149,0,"INDIVIDUAL",1
"1299",2015-12-01,4500,3,14.48,"C","C5",4,"MORTGAGE",55000,0.0337876363636364,0,"INDIVIDUAL",1
"1300",2015-12-01,10500,3,11.99,"C","C1",10,"RENT",36000,0.116236666666667,0,"INDIVIDUAL",1
"1301",2015-12-01,8825,3,17.86,"D","D5",10,"MORTGAGE",56000,0.068235,0,"INDIVIDUAL",1
"1302",2015-12-01,6500,3,7.89,"A","A5",10,"RENT",55000,0.0443694545454545,0,"INDIVIDUAL",1
"1303",2015-12-01,12000,5,13.18,"C","C3",0,"MORTGAGE",61000,0.0539311475409836,0,"INDIVIDUAL",1
"1304",2015-12-01,5000,3,10.64,"B","B4",2,"RENT",75000,0.026056,0,"INDIVIDUAL",1
"1305",2015-12-01,30000,3,10.64,"B","B4",2,"MORTGAGE",175000,0.0669984,1,"INDIVIDUAL",1
"1306",2015-12-01,23450,3,14.48,"C","C5",1,"RENT",53300,0.181677298311445,1,"INDIVIDUAL",1
"1307",2015-12-01,10000,3,13.67,"C","C4",0,"OWN",35000,0.116633142857143,1,"INDIVIDUAL",1
"1308",2015-12-01,10000,3,9.17,"B","B2",2,"MORTGAGE",86200,0.0443791183294664,0,"INDIVIDUAL",1
"1309",2015-12-01,5300,3,7.26,"A","A4",2,"RENT",108000,0.0182533333333333,0,"INDIVIDUAL",1
"1310",2015-12-01,1000,3,11.22,"B","B5",3,"RENT",90000,0.00438,1,"INDIVIDUAL",1
"1311",2015-12-01,2525,3,27.88,"G","G3",2,"MORTGAGE",42000,0.0297942857142857,0,"INDIVIDUAL",1
"1312",2015-12-01,35000,3,13.67,"C","C4",2,"MORTGAGE",82323,0.173553441929959,1,"INDIVIDUAL",1
"1313",2015-12-01,5400,3,5.32,"A","A1",3,"MORTGAGE",68000,0.0286976470588235,0,"INDIVIDUAL",1
"1314",2015-12-01,10000,3,9.17,"B","B2",1,"RENT",38000,0.100670526315789,1,"INDIVIDUAL",1
"1315",2015-12-01,20000,5,11.99,"C","C1",9,"MORTGAGE",130000,0.0410575384615385,1,"INDIVIDUAL",1
"1316",2015-12-01,30000,5,12.59,"C","C2",10,"MORTGAGE",130000,0.0624295384615385,0,"INDIVIDUAL",1
"1317",2015-12-01,35000,5,14.33,"C","C5",3,"MORTGAGE",75000,0.1312624,0,"INDIVIDUAL",1
"1318",2015-12-01,20000,3,5.32,"A","A1",10,"OWN",70000,0.103251428571429,0,"INDIVIDUAL",1
"1319",2015-12-01,11500,3,13.67,"C","C4",0,"RENT",32000,0.14670375,0,"INDIVIDUAL",1
"1320",2015-12-01,30000,5,12.05,"C","C1",6,"RENT",75000,0.106896,0,"INDIVIDUAL",1
"1321",2015-12-01,5000,3,11.49,"B","B5",9,"RENT",50000,0.0395664,0,"INDIVIDUAL",1
"1322",2015-12-01,3000,3,11.49,"B","B5",3,"MORTGAGE",32000,0.037095,0,"INDIVIDUAL",1
"1323",2015-12-01,26000,5,19.99,"E","E4",7,"RENT",92000,0.0898304347826087,0,"INDIVIDUAL",1
"1324",2015-12-01,28000,5,18.99,"E","E3",10,"MORTGAGE",206000,0.0423023300970874,0,"INDIVIDUAL",1
"1325",2015-12-01,5000,3,10.99,"B","B4",0,"RENT",45000,0.0436453333333333,0,"INDIVIDUAL",1
"1326",2015-12-01,4500,3,9.17,"B","B2",0,"RENT",25000,0.0688608,0,"INDIVIDUAL",1
"1327",2015-12-01,14000,3,10.99,"B","B4",0,"RENT",140000,0.0392811428571429,0,"INDIVIDUAL",1
"1328",2015-12-01,18000,5,15.41,"D","D1",1,"MORTGAGE",66000,0.0785654545454545,0,"INDIVIDUAL",1
"1329",2015-12-01,35000,5,16.99,"D","D3",6,"OWN",91000,0.11468043956044,0,"INDIVIDUAL",1
"1330",2015-12-01,15000,3,12.05,"C","C1",7,"RENT",80000,0.074787,0,"INDIVIDUAL",1
"1331",2015-12-01,35000,3,13.67,"C","C4",10,"MORTGAGE",91000,0.157004835164835,0,"INDIVIDUAL",1
"1332",2015-12-01,30000,3,7.26,"A","A4",10,"MORTGAGE",180000,0.0619926666666667,0,"INDIVIDUAL",1
"1333",2015-12-01,5000,3,13.67,"C","C4",10,"RENT",66200,0.0308320241691843,0,"INDIVIDUAL",1
"1334",2015-12-01,35000,3,9.17,"B","B2",2,"MORTGAGE",176250,0.0759673191489362,0,"INDIVIDUAL",1
"1335",2015-12-01,7000,3,12.59,"C","C2",0,"OWN",35700,0.0788168067226891,0,"INDIVIDUAL",1
"1336",2015-12-01,15000,5,17.57,"D","D4",2,"RENT",48000,0.0943525,0,"INDIVIDUAL",1
"1337",2015-12-01,29400,5,17.86,"D","D5",10,"OWN",105000,0.0850662857142857,0,"INDIVIDUAL",1
"1338",2015-12-01,15000,5,18.49,"E","E2",9,"MORTGAGE",90000,0.0513226666666667,1,"INDIVIDUAL",1
"1339",2015-12-01,20000,3,6.24,"A","A2",10,"RENT",125000,0.05861952,1,"INDIVIDUAL",1
"1340",2015-12-01,31050,5,21.99,"F","F1",10,"MORTGAGE",875000,0.0117586285714286,1,"INDIVIDUAL",1
"1341",2015-12-01,10800,3,7.89,"A","A5",8,"MORTGAGE",92400,0.0438818181818182,1,"INDIVIDUAL",1
"1342",2015-12-01,9000,3,9.17,"B","B2",1,"MORTGAGE",80000,0.043038,1,"INDIVIDUAL",1
"1343",2015-12-01,8000,3,12.59,"C","C2",4,"OWN",45000,0.0714613333333333,0,"INDIVIDUAL",1
"1344",2015-11-01,7200,3,17.86,"D","D5",10,"MORTGAGE",65000,0.0479630769230769,0,"INDIVIDUAL",1
"1345",2015-11-01,1800,3,16.55,"D","D2",3,"MORTGAGE",55000,0.0139156363636364,0,"INDIVIDUAL",1
"1346",2015-11-01,13750,5,18.2,"E","E1",10,"MORTGAGE",53100,0.079245197740113,0,"INDIVIDUAL",1
"1347",2015-11-01,28000,3,16.55,"D","D2",2,"OWN",80000,0.148803,0,"INDIVIDUAL",1
"1348",2015-11-01,7200,3,9.76,"B","B3",2,"MORTGAGE",101000,0.0275073267326733,0,"INDIVIDUAL",1
"1349",2015-11-01,7500,3,15.41,"D","D1",9,"RENT",58000,0.0541034482758621,3,"INDIVIDUAL",1
"1350",2015-11-01,6000,3,12.59,"C","C2",10,"MORTGAGE",90000,0.0267986666666667,1,"INDIVIDUAL",1
"1351",2015-11-01,26125,3,16.55,"D","D2",6,"MORTGAGE",52265,0.212514684779489,0,"INDIVIDUAL",1
"1352",2015-11-01,10000,3,7.89,"A","A5",8,"OWN",160000,0.0234645,0,"INDIVIDUAL",1
"1353",2015-11-01,10000,3,12.59,"C","C2",7,"OWN",70000,0.0574234285714286,0,"INDIVIDUAL",1
"1354",2015-11-01,5000,3,11.22,"B","B5",10,"MORTGAGE",65000,0.0303175384615385,0,"INDIVIDUAL",1
"1355",2015-11-01,5000,3,12.05,"C","C1",10,"RENT",44000,0.0453272727272727,1,"INDIVIDUAL",1
"1356",2015-11-01,8000,3,12.05,"C","C1",10,"MORTGAGE",1e+05,0.0319092,10,"INDIVIDUAL",1
"1357",2015-11-01,7200,3,9.17,"B","B2",10,"RENT",54500,0.0505387155963303,0,"INDIVIDUAL",1
"1358",2015-11-01,34500,5,21.99,"F","F1",10,"MORTGAGE",75000,0.1524256,0,"INDIVIDUAL",1
"1359",2015-11-01,4900,3,10.99,"B","B4",1,"OWN",25000,0.076992,0,"INDIVIDUAL",1
"1360",2015-11-01,12000,3,12.05,"C","C1",6,"RENT",48080,0.099549084858569,0,"INDIVIDUAL",1
"1361",2015-11-01,8650,3,15.41,"D","D1",10,"RENT",30000,0.12064,0,"INDIVIDUAL",1
"1362",2015-11-01,18625,5,16.99,"D","D3",8,"RENT",80000,0.069417,0,"INDIVIDUAL",1
"1363",2015-11-01,21000,5,13.18,"C","C3",10,"MORTGAGE",120000,0.047976,0,"INDIVIDUAL",1
"1364",2015-11-01,30000,5,18.49,"E","E2",10,"RENT",160000,0.05773725,0,"INDIVIDUAL",1
"1365",2015-11-01,35000,5,15.41,"D","D1",2,"MORTGAGE",136000,0.0741352941176471,0,"INDIVIDUAL",1
"1366",2015-11-01,2500,3,13.67,"C","C4",4,"RENT",30000,0.03402,0,"INDIVIDUAL",1
"1367",2015-11-01,35000,3,14.33,"C","C5",10,"RENT",95000,0.151811368421053,0,"INDIVIDUAL",1
"1368",2015-11-01,18025,5,18.99,"E","E3",10,"OWN",46000,0.121951304347826,0,"INDIVIDUAL",1
"1369",2015-11-01,35000,3,9.99,"B","B3",3,"RENT",189000,0.0716946031746032,1,"INDIVIDUAL",1
"1370",2015-11-01,15300,5,25.99,"F","F5",5,"RENT",45000,0.122133333333333,0,"INDIVIDUAL",1
"1371",2015-11-01,6000,3,16.55,"D","D2",10,"RENT",94000,0.0271378723404255,0,"INDIVIDUAL",1
"1372",2015-11-01,10000,3,15.41,"D","D1",0,"MORTGAGE",98500,0.0424775634517766,2,"INDIVIDUAL",1
"1373",2015-11-01,3000,3,7.89,"A","A5",10,"MORTGAGE",141000,0.00798808510638298,0,"INDIVIDUAL",1
"1374",2015-11-01,20000,5,15.41,"D","D1",10,"MORTGAGE",1e+05,0.0576144,0,"INDIVIDUAL",1
"1375",2015-11-01,30800,3,16.55,"D","D2",0,"MORTGAGE",70000,0.187066285714286,0,"INDIVIDUAL",1
"1376",2015-11-01,17275,5,19.99,"E","E4",2,"MORTGAGE",48000,0.1143975,0,"INDIVIDUAL",1
"1377",2015-11-01,24000,3,16.55,"D","D2",7,"RENT",65000,0.156980307692308,0,"INDIVIDUAL",1
"1378",2015-11-01,15050,5,18.2,"E","E1",9,"RENT",122000,0.0377527868852459,0,"INDIVIDUAL",1
"1379",2015-11-01,35000,3,9.17,"B","B2",10,"MORTGAGE",175000,0.0765099428571429,0,"INDIVIDUAL",1
"1380",2015-11-01,22000,3,9.17,"B","B2",0,"OWN",98000,0.0858783673469388,0,"INDIVIDUAL",1
"1381",2015-11-01,10000,3,6.89,"A","A3",10,"MORTGAGE",60000,0.061654,0,"INDIVIDUAL",1
"1382",2015-11-01,3450,3,17.86,"D","D5",10,"RENT",70000,0.0213411428571429,0,"INDIVIDUAL",1
"1383",2015-11-01,9000,3,13.67,"C","C4",10,"OWN",96000,0.03827,0,"INDIVIDUAL",1
"1384",2015-11-01,15000,3,6.24,"A","A2",8,"MORTGAGE",231800,0.0237085418464193,0,"INDIVIDUAL",1
"1385",2015-11-01,24000,5,9.17,"B","B2",0,"MORTGAGE",120000,0.050019,0,"INDIVIDUAL",1
"1386",2015-11-01,20000,5,12.05,"C","C1",4,"RENT",48000,0.11135,0,"INDIVIDUAL",1
"1387",2015-11-01,7175,3,16.55,"D","D2",10,"MORTGAGE",55000,0.055464,1,"INDIVIDUAL",1
"1388",2015-11-01,3000,3,12.59,"C","C2",5,"RENT",70000,0.0172285714285714,0,"INDIVIDUAL",1
"1389",2015-11-01,35000,3,13.67,"C","C4",7,"RENT",98000,0.145790204081633,0,"INDIVIDUAL",1
"1390",2015-11-01,9600,3,9.17,"B","B2",3,"OWN",40000,0.091812,0,"INDIVIDUAL",1
"1391",2015-11-01,21875,5,22.99,"F","F2",2,"MORTGAGE",58600,0.126255972696246,0,"INDIVIDUAL",1
"1392",2015-11-01,32150,3,15.41,"D","D1",10,"MORTGAGE",126900,0.106000945626478,0,"INDIVIDUAL",1
"1393",2015-11-01,28000,3,5.32,"A","A1",2,"OWN",110000,0.0919876363636364,2,"INDIVIDUAL",1
"1394",2015-11-01,28000,3,9.99,"B","B3",10,"MORTGAGE",1e+05,0.108402,1,"INDIVIDUAL",1
"1395",2015-11-01,7000,3,8.18,"B","B1",2,"MORTGAGE",60000,0.043988,0,"INDIVIDUAL",1
"1396",2015-11-01,16500,3,18.2,"E","E1",9,"MORTGAGE",33000,0.21752,0,"INDIVIDUAL",1
"1397",2015-11-01,15000,5,12.59,"C","C2",10,"MORTGAGE",90000,0.045088,0,"INDIVIDUAL",1
"1398",2015-11-01,14825,3,16.55,"D","D2",7,"MORTGAGE",180000,0.035016,0,"INDIVIDUAL",1
"1399",2015-11-01,20000,3,15.41,"D","D1",10,"MORTGAGE",109000,0.0767702752293578,0,"INDIVIDUAL",1
"1400",2015-11-01,7000,3,12.05,"C","C1",3,"RENT",103000,0.0271071844660194,0,"INDIVIDUAL",1
"1401",2015-11-01,30000,5,9.17,"B","B2",10,"MORTGAGE",77000,0.0974384415584416,0,"INDIVIDUAL",1
"1402",2015-11-01,35000,5,12.59,"C","C2",8,"MORTGAGE",130000,0.0728344615384615,0,"INDIVIDUAL",1
"1403",2015-11-01,7000,3,11.49,"B","B5",0,"MORTGAGE",20000,0.13848,0,"INDIVIDUAL",1
"1404",2015-11-01,10800,3,6.24,"A","A2",9,"RENT",55000,0.0719432727272727,0,"INDIVIDUAL",1
"1405",2015-11-01,10000,3,7.89,"A","A5",10,"RENT",85000,0.0441684705882353,0,"INDIVIDUAL",1
"1406",2015-11-01,14400,3,11.49,"B","B5",2,"RENT",36800,0.154822826086957,1,"INDIVIDUAL",1
"1407",2015-11-01,30000,5,13.67,"C","C4",10,"MORTGAGE",86000,0.0966879069767442,0,"INDIVIDUAL",1
"1408",2015-11-01,14175,3,13.18,"C","C3",10,"OWN",56300,0.102063943161634,0,"INDIVIDUAL",1
"1409",2015-11-01,35000,5,20.99,"E","E5",2,"MORTGAGE",97000,0.117115051546392,0,"INDIVIDUAL",1
"1410",2015-11-01,10000,3,7.26,"A","A4",10,"OWN",152000,0.0244713157894737,0,"INDIVIDUAL",1
"1411",2015-11-01,15000,3,13.67,"C","C4",5,"RENT",53000,0.115532830188679,0,"INDIVIDUAL",1
"1412",2015-11-01,20000,5,26.77,"G","G1",10,"OWN",98000,0.074445306122449,1,"INDIVIDUAL",1
"1413",2015-11-01,11000,3,12.59,"C","C2",9,"MORTGAGE",28000,0.157915714285714,0,"INDIVIDUAL",1
"1414",2015-11-01,16800,3,8.18,"B","B1",6,"MORTGAGE",120000,0.052785,1,"INDIVIDUAL",1
"1415",2015-11-01,17000,3,9.17,"B","B2",10,"MORTGAGE",82000,0.079309756097561,0,"INDIVIDUAL",1
"1416",2015-11-01,20000,5,8.18,"B","B1",10,"MORTGAGE",75000,0.0651616,0,"INDIVIDUAL",1
"1417",2015-11-01,5100,3,8.18,"B","B1",3,"RENT",98000,0.0196212244897959,0,"INDIVIDUAL",1
"1418",2015-11-01,35000,3,13.67,"C","C4",1,"RENT",110000,0.129885818181818,0,"INDIVIDUAL",1
"1419",2015-11-01,16000,5,18.99,"E","E3",6,"RENT",102060,0.0487912992357437,0,"INDIVIDUAL",1
"1420",2015-11-01,6375,3,16.99,"D","D3",10,"MORTGAGE",118069,0.02309768017007,0,"INDIVIDUAL",1
"1421",2015-11-01,9000,3,10.99,"B","B4",9,"MORTGAGE",130000,0.0271947692307692,0,"INDIVIDUAL",1
"1422",2015-11-01,6000,3,15.41,"D","D1",10,"RENT",61287,0.0409613784326203,0,"INDIVIDUAL",1
"1423",2015-11-01,25000,3,7.89,"A","A5",8,"MORTGAGE",80000,0.1173225,0,"INDIVIDUAL",1
"1424",2015-11-01,5000,3,14.33,"C","C5",2,"RENT",38000,0.0542210526315789,0,"INDIVIDUAL",1
"1425",2015-11-01,35000,5,16.99,"D","D3",10,"MORTGAGE",1e+05,0.1043592,0,"INDIVIDUAL",1
"1426",2015-11-01,2400,3,9.17,"B","B2",10,"RENT",40000,0.022953,0,"INDIVIDUAL",1
"1427",2015-11-01,2000,3,15.41,"D","D1",10,"MORTGAGE",40000,0.020922,0,"INDIVIDUAL",1
"1428",2015-11-01,18000,5,18.99,"E","E3",4,"RENT",110000,0.050928,2,"INDIVIDUAL",1
"1429",2015-11-01,14400,5,18.49,"E","E2",1,"MORTGAGE",55000,0.0806225454545454,0,"INDIVIDUAL",1
"1430",2015-11-01,24850,5,24.99,"F","F4",10,"OWN",130000,0.0673144615384615,0,"INDIVIDUAL",1
"1431",2015-11-01,10850,5,18.2,"E","E1",2,"RENT",40000,0.083013,0,"INDIVIDUAL",1
"1432",2015-11-01,8400,3,11.49,"B","B5",2,"RENT",70000,0.0474788571428571,0,"INDIVIDUAL",1
"1433",2015-11-01,9000,3,11.49,"B","B5",10,"MORTGAGE",67000,0.0531492537313433,0,"INDIVIDUAL",1
"1434",2015-11-01,7050,3,13.18,"C","C3",10,"MORTGAGE",92700,0.0308297734627832,1,"INDIVIDUAL",1
"1435",2015-11-01,26750,5,10.99,"B","B4",3,"RENT",56000,0.124602857142857,0,"INDIVIDUAL",1
"1436",2015-11-01,13000,3,9.17,"B","B2",10,"RENT",65000,0.0765101538461538,0,"INDIVIDUAL",1
"1437",2015-11-01,18000,3,13.18,"C","C3",10,"RENT",47000,0.155249361702128,0,"INDIVIDUAL",1
"1438",2015-11-01,5000,3,9.99,"B","B3",4,"RENT",35000,0.0553097142857143,2,"INDIVIDUAL",1
"1439",2015-11-01,30000,5,13.67,"C","C4",10,"MORTGAGE",78000,0.106604615384615,0,"INDIVIDUAL",1
"1440",2015-11-01,7000,3,12.59,"C","C2",5,"RENT",55000,0.0511592727272727,0,"INDIVIDUAL",1
"1441",2015-11-01,15000,5,16.99,"D","D3",10,"MORTGAGE",105000,0.0425954285714286,0,"INDIVIDUAL",1
"1442",2015-11-01,9000,3,8.18,"B","B1",9,"RENT",30000,0.113112,0,"INDIVIDUAL",1
"1443",2015-11-01,10000,3,15.41,"D","D1",10,"RENT",84000,0.04981,1,"INDIVIDUAL",1
"1444",2015-11-01,21000,5,12.59,"C","C2",10,"MORTGAGE",88000,0.0645572727272727,0,"INDIVIDUAL",1
"1445",2015-11-01,3500,3,8.18,"B","B1",9,"MORTGAGE",66000,0.0199945454545455,0,"INDIVIDUAL",1
"1446",2015-11-01,24000,3,7.89,"A","A5",3,"RENT",350000,0.0257437714285714,0,"INDIVIDUAL",1
"1447",2015-11-01,5000,3,16.55,"D","D2",3,"MORTGAGE",75000,0.028344,0,"INDIVIDUAL",1
"1448",2015-11-01,4075,3,16.99,"D","D3",10,"RENT",52000,0.0335238461538462,0,"INDIVIDUAL",1
"1449",2015-11-01,35000,5,18.99,"E","E3",4,"MORTGAGE",160000,0.06807975,0,"INDIVIDUAL",1
"1450",2015-11-01,20000,5,18.99,"E","E3",6,"MORTGAGE",52000,0.119702307692308,0,"INDIVIDUAL",1
"1451",2015-11-01,3000,3,5.32,"A","A1",10,"RENT",80000,0.0135525,0,"INDIVIDUAL",1
"1452",2015-11-01,11425,3,9.17,"B","B2",2,"RENT",46000,0.0950139130434783,0,"INDIVIDUAL",1
"1453",2015-11-01,35000,5,13.18,"C","C3",10,"MORTGAGE",110000,0.087228,0,"INDIVIDUAL",1
"1454",2015-11-01,12000,3,12.05,"C","C1",10,"MORTGAGE",67000,0.0714376119402985,0,"INDIVIDUAL",1
"1455",2015-11-01,18000,3,9.17,"B","B2",10,"MORTGAGE",65000,0.105937846153846,0,"INDIVIDUAL",1
"1456",2015-11-01,18700,5,19.99,"E","E4",2,"RENT",78000,0.0762061538461538,14,"INDIVIDUAL",1
"1457",2015-11-01,20000,3,11.49,"B","B5",10,"MORTGAGE",92000,0.0860126086956522,0,"INDIVIDUAL",1
"1458",2015-11-01,35000,3,7.26,"A","A4",5,"MORTGAGE",70000,0.185977714285714,0,"INDIVIDUAL",1
"1459",2015-11-01,14425,3,16.99,"D","D3",0,"MORTGAGE",81000,0.0761807407407407,2,"INDIVIDUAL",1
"1460",2015-11-01,3600,3,15.41,"D","D1",0,"RENT",31507,0.0478065191862126,0,"INDIVIDUAL",1
"1461",2015-11-01,6500,3,12.05,"C","C1",1,"RENT",40000,0.064815,2,"INDIVIDUAL",1
"1462",2015-11-01,1600,3,19.99,"E","E4",10,"MORTGAGE",38000,0.0187768421052632,0,"INDIVIDUAL",1
"1463",2015-11-01,1600,3,7.89,"A","A5",8,"MORTGAGE",35000,0.0171634285714286,0,"INDIVIDUAL",1
"1464",2015-11-01,21000,3,9.99,"B","B3",4,"MORTGAGE",89800,0.0905371937639198,0,"INDIVIDUAL",1
"1465",2015-11-01,23025,5,16.99,"D","D3",6,"RENT",54837,0.125195032551015,0,"INDIVIDUAL",1
"1466",2015-11-01,18400,5,18.99,"E","E3",10,"MORTGAGE",40000,0.143163,0,"INDIVIDUAL",1
"1467",2015-11-01,9000,3,8.18,"B","B1",10,"OWN",75000,0.0452448,0,"INDIVIDUAL",1
"1468",2015-11-01,5000,3,9.17,"B","B2",1,"RENT",30000,0.06376,0,"INDIVIDUAL",1
"1469",2015-11-01,6000,3,15.41,"D","D1",9,"RENT",56000,0.0448285714285714,0,"INDIVIDUAL",1
